exchange,chain,block_height,ts,address,contract_name,contract_address,contract_ticker_symbol,balance
binance,bsc,17599753,2022-05-07 14:59:38,0xbfbff70126a971c2c909787554b27a22d54af12d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,42.304
binance,bsc,17599753,2022-05-07 14:59:38,0x15558cb9acefbe41855900204c897ebf570f3822,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,42.28493283
binance,bsc,17599753,2022-05-07 14:59:38,0xd8a5a5596c5fdc79454431aa1a18a738535fb0be,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,42.09552039
binance,bsc,17599753,2022-05-07 14:59:38,0xff05f1c0bf67c8a6de95ef549ea77e101b3c99a5,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,42.0381
binance,bsc,17599753,2022-05-07 14:59:38,0x764cd5426c343853cfffea80ef3b1e6ae7314977,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,42.00000044
binance,bsc,17599753,2022-05-07 14:59:38,0x601d452a25398984db76f6fa38516c7127624ad5,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,42
binance,bsc,17599753,2022-05-07 14:59:38,0x2d1352d3d229421be4c555402f3baa11273e2966,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,42
binance,bsc,17599753,2022-05-07 14:59:38,0x39eb38c7ea4e11bc37f023b8a25e3774becece1f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,42
binance,bsc,17599753,2022-05-07 14:59:38,0x4befb314c7d3e236d6cd2591868a4987c60740ac,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.996282
binance,bsc,17599753,2022-05-07 14:59:38,0xc1d77cd5d58f45739521fb7ea2f12218c6300460,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.96903866
binance,bsc,17599753,2022-05-07 14:59:38,0x01e3a9ff6d07edd953af42ac13fbca65c7efb6e2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.7527
binance,bsc,17599753,2022-05-07 14:59:38,0x31ac87b5557f00f7befc246d14a25d938f2eb898,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.69008697
binance,bsc,17599753,2022-05-07 14:59:38,0x50e186c8f7ff8b3c69ff6117eef40cb9105b3dc3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.682404
binance,bsc,17599753,2022-05-07 14:59:38,0xe7f375f7f6630002839cc356200304fd37eb04ed,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.60476116
binance,bsc,17599753,2022-05-07 14:59:38,0xf5fe8f5f753890f080d5c57bfb2efef9df1c2833,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.3306
binance,bsc,17599753,2022-05-07 14:59:38,0xe232e1120ddc37521bd935b3b5646ae05d004253,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.28061474
binance,bsc,17599753,2022-05-07 14:59:38,0xc0aa1ab37b77004718497d6b086f9cf65eac74a6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.1952
binance,bsc,17599753,2022-05-07 14:59:38,0x7f15623762e813a2e39196d26c269d5ce38880ab,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.15195181
binance,bsc,17599753,2022-05-07 14:59:38,0x62a4c29ac271aa50213af87f15b407da49d72a3d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.04157926
binance,bsc,17599753,2022-05-07 14:59:38,0x3f15ea8d7bbed7e56b52fd49382df41c0b2a740f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41.00084
binance,bsc,17599753,2022-05-07 14:59:38,0xd59a9d6f71e9f96c4bd3cbb4fdd410a002a344e3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41
binance,bsc,17599753,2022-05-07 14:59:38,0xeb04cb59cee108c5383e8fd56c29356a7307bef8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41
binance,bsc,17599753,2022-05-07 14:59:38,0xe2eb20bb979092d8757aeb64a577c55d89665a4e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41
binance,bsc,17599753,2022-05-07 14:59:38,0x7e777b70ffb84cc82827d05e7789d985e2aaafc4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41
binance,bsc,17599753,2022-05-07 14:59:38,0x6ef09aa636493cdda0bd6da3948fd6d5444397d3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41
binance,bsc,17599753,2022-05-07 14:59:38,0x26ea9790494cbf04991cf62e0d779265f10668d6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,41
binance,bsc,17599753,2022-05-07 14:59:38,0x4638a73e38d56dbe1336e79037cd7ff0f1f2b6c3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.84913366
binance,bsc,17599753,2022-05-07 14:59:38,0xa7a35e1628c0fef9c43821822ccd28d9c9061fb9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.72909938
binance,bsc,17599753,2022-05-07 14:59:38,0x7e216a0e19f6f476545721bc71e6d428e030ae5e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.55
binance,bsc,17599753,2022-05-07 14:59:38,0xc6c8d37d78b48391ab9f39dbfceebe1ee2959b31,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.4744014
binance,bsc,17599753,2022-05-07 14:59:38,0x771389902ab94c928b343825be68b59a684c5fe0,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.45
binance,bsc,17599753,2022-05-07 14:59:38,0xf5e6dc88c1a0154949e52a214e0f48b2c954c9f4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.37291442
binance,bsc,17599753,2022-05-07 14:59:38,0xf765e6290811291d87aa27571fe56a8e1a8bf7e0,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.35240694
binance,bsc,17599753,2022-05-07 14:59:38,0xab96d7b150c90df3577b0394715addfb72e8badd,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.349396
binance,bsc,17599753,2022-05-07 14:59:38,0x091189451264a1a35b48797a36d7d22bd2a17235,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.33432736
binance,bsc,17599753,2022-05-07 14:59:38,0x6e8c80c7c2c91bd678d8635c17f932184af0c93a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.2
binance,bsc,17599753,2022-05-07 14:59:38,0xd8c258631944b1455e14ed17c6b86b6c7e352c37,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.19773177
binance,bsc,17599753,2022-05-07 14:59:38,0x294495bfd6d75108f438f3c64905ca807a62ce94,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.17672314
binance,bsc,17599753,2022-05-07 14:59:38,0xe609df94ee407c402f392a7aee6fea65333ad71d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.1054727
binance,bsc,17599753,2022-05-07 14:59:38,0xd3e8476316526e1266cdb3eb4bd25e86e5b3e910,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40.060899
binance,bsc,17599753,2022-05-07 14:59:38,0x683e19ab684f8f62b73e6fad20671ed71d57b173,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x30a9756b14e0314d461fd18c462df50d1aa689fd,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x250a87924b0eaa68bded5345ec107b8982e04826,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x2b3c90dac89718c09b99674593e30c8d00082010,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x57aa14c75b004aa679923435105985f7da3b0424,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0xd0c124d4cdb4e4d38d53990527665329b9ee1462,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x5576368066b861f0012bf7acd782fc4928c66bc7,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0xf355f16b9bd0ab3be113becc8fc840e29d55d56d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x2c409d28e1b1c14adfa76d6ae928ce5ee84d07bb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x144abbddffc2f70b4995eded4662bec317415366,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x3fc13c539ecd03b7688644d1d373c97c91303e22,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x8ebfd53c61270fe5e0d990c2d0caed73ecf689f5,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0x279070329ec726463cd509fb5d9a1c9cdc61f893,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,40
binance,bsc,17599753,2022-05-07 14:59:38,0xb56b690d3450ffa4c6c660ed689420ec6c7e4a33,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.99
binance,bsc,17599753,2022-05-07 14:59:38,0xf69825d2f3809a8fd4ae32b98c3738512af3cbe3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.80845174
binance,bsc,17599753,2022-05-07 14:59:38,0x6d4cf1eac71357914cf185da29a366927b6d5806,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.79
binance,bsc,17599753,2022-05-07 14:59:38,0x2ea065843480fbd906250d2de644a7defae6eb56,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.77101473
binance,bsc,17599753,2022-05-07 14:59:38,0xed0f834d211f4011176f80617525824913aa6d93,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.760593
binance,bsc,17599753,2022-05-07 14:59:38,0xc7c75c998ff6472582874ea379ed6b86561761a0,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.73712418
binance,bsc,17599753,2022-05-07 14:59:38,0xad8188ea9e32c63bde678a095b98c963a3cd0b14,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.714856
binance,bsc,17599753,2022-05-07 14:59:38,0xda36400e120bfc7b2ff22f8c9f1e8098f4510053,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.51229444
binance,bsc,17599753,2022-05-07 14:59:38,0x29be176ac5aaa5f7ea310b6cf260dde769a88864,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.11061064
binance,bsc,17599753,2022-05-07 14:59:38,0x24879a5b5bcc9a3313ce1826c8425c0af1bbb799,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.10196446
binance,bsc,17599753,2022-05-07 14:59:38,0x0480725c594e7a30bb333e59b0b15db6f14a2f96,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.09
binance,bsc,17599753,2022-05-07 14:59:38,0x19de4678fa1be1b56b3acd7c43630b998911cdd4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.043053
binance,bsc,17599753,2022-05-07 14:59:38,0xb8af32009cd6438c65eefec397018151ca43c008,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39.01822417
binance,bsc,17599753,2022-05-07 14:59:38,0x46231ef7293372d0f9d6a1ee90b7349f55b26304,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39
binance,bsc,17599753,2022-05-07 14:59:38,0xa8fbd704d3a072aa920d5c2572b53ac4d2de81cb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,39
binance,bsc,17599753,2022-05-07 14:59:38,0x39b58c7e010d929d9702b12a8ab7f249791be772,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.91237442
binance,bsc,17599753,2022-05-07 14:59:38,0x8163c56047441d9ca3bbacad4b90ccc41fb46ad3,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.8
binance,bsc,17599753,2022-05-07 14:59:38,0x992048522cdb0dcc994012fe945053661d11c21a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.7332033
binance,bsc,17599753,2022-05-07 14:59:38,0x2f6565a710f32f6cc46cf900a613bef2a72a6eaf,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.65306386
binance,bsc,17599753,2022-05-07 14:59:38,0x4a2eb9993ff330a5793899ce28e9913c725b3274,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.611733
binance,bsc,17599753,2022-05-07 14:59:38,0x972db99a4637ec0d6aaa991802db46fa88ea70d6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.53609456
binance,bsc,17599753,2022-05-07 14:59:38,0xb5ed0d3c577a50912bbedd57f27cdc4c8383c85f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.48253915
binance,bsc,17599753,2022-05-07 14:59:38,0x03e2c4cbb228f953f25d7d7a7a1b3388856de370,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.4226328
binance,bsc,17599753,2022-05-07 14:59:38,0xaf690c5862500d5f8773d839d2ccd04cbce4b0c9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.31672651
binance,bsc,17599753,2022-05-07 14:59:38,0xf9847f11bdd1055ca357fef8dd02987f5995910d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.26
binance,bsc,17599753,2022-05-07 14:59:38,0xd582b5f9ea22be0d7ca280705b26c98de7be57e0,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38.03188861
binance,bsc,17599753,2022-05-07 14:59:38,0x0d2bdd1ad125204d64249361e198ff6bfe38e723,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,38
binance,bsc,17599753,2022-05-07 14:59:38,0xe9da0165ae1d1ed297d09ce3db5f7a970b540c31,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.82014
binance,bsc,17599753,2022-05-07 14:59:38,0x28af65f5f15fb0c2d2a065fc88cb15abad297259,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.63132582
binance,bsc,17599753,2022-05-07 14:59:38,0x4f8ff14000a2bac88f9cbf295d0057edf82705df,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.5
binance,bsc,17599753,2022-05-07 14:59:38,0x3109382122adc3ec065245de4360ae500395db7f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.4825824
binance,bsc,17599753,2022-05-07 14:59:38,0xded77e99664da403946fd640ed0f3f4be04e0a1b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.46052737
binance,bsc,17599753,2022-05-07 14:59:38,0x8433d8468e8d4f6ed122816d5a34991548862f99,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.33
binance,bsc,17599753,2022-05-07 14:59:38,0x44cb54e897819d01acad8aab3651a9e99fb094ae,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.30765355
binance,bsc,17599753,2022-05-07 14:59:38,0x7fe1ff09e8f68b6a7c9cbe89ef31b792b3bfd6a6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.26244075
binance,bsc,17599753,2022-05-07 14:59:38,0x6713e4e42e12fe7e664a23635782eca079399d22,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37.00000016
binance,bsc,17599753,2022-05-07 14:59:38,0x32e5bb60d6096dfbfb85086e2a9f7c95c30c59fa,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37
binance,bsc,17599753,2022-05-07 14:59:38,0x685564f4651f4a8231570b8d9b5a8ee2fe10a07a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37
binance,bsc,17599753,2022-05-07 14:59:38,0x2e6bc71a0acbcfae80ff31bcd959edd18bad108f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,37
binance,bsc,17599753,2022-05-07 14:59:38,0xda4cb9a807b9eaf56364270da1d69526751f6bc4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.914328
binance,bsc,17599753,2022-05-07 14:59:38,0xf74986c46fd7c4fb04f6bfc2a8633ddc253fd647,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.83000064
binance,bsc,17599753,2022-05-07 14:59:38,0x87b180bc72e950f73fd1f65410edab008ed1278c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.8
binance,bsc,17599753,2022-05-07 14:59:38,0x2d39d6c46d8084458c35b893b79ab642f574edb5,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.690678
binance,bsc,17599753,2022-05-07 14:59:38,0x308c72e114bd0068ec1f7bb81f5d531706b77da8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.64
binance,bsc,17599753,2022-05-07 14:59:38,0xc451712685996e49778fdd2ea749ef88986ae93a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.3593582
binance,bsc,17599753,2022-05-07 14:59:38,0xe504d553d6a5957ae2b592e5812c854877d9e846,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.30575636
binance,bsc,17599753,2022-05-07 14:59:38,0xa6c39c557a36d5eee77307b9f6bfa5c51243d725,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.0766
binance,bsc,17599753,2022-05-07 14:59:38,0x3e143719d91ded104c436404652d30003ffdf77d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.01
binance,bsc,17599753,2022-05-07 14:59:38,0xd4909a537c0604f75ad4e29452d1364d0d037b47,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36.000001
binance,bsc,17599753,2022-05-07 14:59:38,0xc80468c0fbde4b4aa599fc79d169e254806ae0f4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36
binance,bsc,17599753,2022-05-07 14:59:38,0xf449790f3f0fcbde1eabc85a0508e93e67650bcb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36
binance,bsc,17599753,2022-05-07 14:59:38,0x7226fa4a3d5b77d51f69b9896541c9ce9de090c2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36
binance,bsc,17599753,2022-05-07 14:59:38,0xb93697cb1ebaa1b705ea38ff6dd8058b300d6110,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,36
binance,bsc,17599753,2022-05-07 14:59:38,0x281316cfc79357ed26ac8e6a38e6e1c60a39fb5b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.92
binance,bsc,17599753,2022-05-07 14:59:38,0xb89075854fcdc5b127045a704f9f2bd9c7d812d2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.833289
binance,bsc,17599753,2022-05-07 14:59:38,0xb4e439678d19706523264c59aa9ca5585cf74e99,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.6667
binance,bsc,17599753,2022-05-07 14:59:38,0xc388a39aa1a62c58cd19bc3ca683ccfdc7ec6b66,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.6565695
binance,bsc,17599753,2022-05-07 14:59:38,0xa8c9966e6b0ca78940744875890c107035b0f184,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.62988304
binance,bsc,17599753,2022-05-07 14:59:38,0xaa9822e8eab9500832953c5e2e034d68ec3dee5d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.573578
binance,bsc,17599753,2022-05-07 14:59:38,0x3654455b14d3fa8927db4de65f2121398c9ddeb4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.5
binance,bsc,17599753,2022-05-07 14:59:38,0xef6c78b1474d35933e7493c7e4d567e3d1c6328d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.48813643
binance,bsc,17599753,2022-05-07 14:59:38,0x82bdfd4f278d6eb59560bf8f508f77367601d8c2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.34356705
binance,bsc,17599753,2022-05-07 14:59:38,0x25a862261f6b411de2718e2b0675df8079605b89,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.27406909
binance,bsc,17599753,2022-05-07 14:59:38,0x2d8eb8eb430e87b581c8caa7e8f4ce16ba2ccd16,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.188235
binance,bsc,17599753,2022-05-07 14:59:38,0x8084ade6958ffeb30e4f280a8f037a1dcff8f313,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.17364894
binance,bsc,17599753,2022-05-07 14:59:38,0xcb9d016b16838eec228e77cc7e6c082831ccbec4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.08
binance,bsc,17599753,2022-05-07 14:59:38,0xa14fdb346e020969d8c8ed729c6c79a0821a9891,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.03868648
binance,bsc,17599753,2022-05-07 14:59:38,0x6cc6d086bee893b6f783439f1add20e1245f72dd,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35.00000001
binance,bsc,17599753,2022-05-07 14:59:38,0xe40e343fa4831fe847af463daf2e9f72fba02791,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35
binance,bsc,17599753,2022-05-07 14:59:38,0x0b16aaf93c059bc1e1aed0169c6d3b663f9994c6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35
binance,bsc,17599753,2022-05-07 14:59:38,0x621d51b03098ca1078b8666664c748ce96a15d27,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35
binance,bsc,17599753,2022-05-07 14:59:38,0xcc2a022890b10e4e8addc33009ca25e5ebc844dd,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35
binance,bsc,17599753,2022-05-07 14:59:38,0xc3618196694d578a31d3fd92b5fe3bb76cf0d2fe,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35
binance,bsc,17599753,2022-05-07 14:59:38,0xc6a12a24612a17f2ebc84e88acb08e7f46e9add0,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,35
binance,bsc,17599753,2022-05-07 14:59:38,0x65dbac8f86f1146b4fd2871bb114ac69a414467e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.99857636
binance,bsc,17599753,2022-05-07 14:59:38,0xdefafc6570330fd7961211b7b1de0ac6b91c0561,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.9921
binance,bsc,17599753,2022-05-07 14:59:38,0x01213f8d2ba2e97cb01ccd1d9941e9a6bbab0ae1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.8246
binance,bsc,17599753,2022-05-07 14:59:38,0x9402f10dcdd1791c3ddee125ccca79f32d266b84,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.74670843
binance,bsc,17599753,2022-05-07 14:59:38,0xac4f87ee146238acf491634910a42f5825246bda,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.684493
binance,bsc,17599753,2022-05-07 14:59:38,0x79e9a063b081f4479c3016d0699730d5320c298d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.62150763
binance,bsc,17599753,2022-05-07 14:59:38,0x873975f89a927c5759653b2f74040e1612694aeb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.59
binance,bsc,17599753,2022-05-07 14:59:38,0x191889dfae955904317981f8cee9365d154925b4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.46000075
binance,bsc,17599753,2022-05-07 14:59:38,0x86105bd31abd2284c135597990e3bc552536dc0a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.439
binance,bsc,17599753,2022-05-07 14:59:38,0x9e42334ba907b4233ba9d6e95c27635953bfc727,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.3
binance,bsc,17599753,2022-05-07 14:59:38,0x2834f34c8ab9ef1b28de8541b41940e21b79025a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.26
binance,bsc,17599753,2022-05-07 14:59:38,0x460a666e327504e8e2919701bdc190e119f2c4f6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.18472582
binance,bsc,17599753,2022-05-07 14:59:38,0x7d944a7f0ecae6038bc6ec10b3bdedd5cbc4dd61,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.0673
binance,bsc,17599753,2022-05-07 14:59:38,0xe0a2f223a93ed27a05b493389d62e082d1af8b16,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,34.00000025
