height,address,token,amt
7544910,cre10jmu5y6s2npx4zv4ye6r8w0j4mx69gjzva5lcf,LUNA,26.834354
7544910,cre10jsw8uvkajrd299k5k3y9s3kxlfsj0sk84nljh,UST,227.537395
7544910,cre10ju60tetrwqu9yhkyhnukwjfg6t0ukm0quu9ku,UST,1.086786
7544910,cre10ju648dnxkj5w9qp38xxkmdlckzzv4garm330c,UST,0.519
7544910,cre10jvkmjavtzc72dgtkeucfk9ellgs4pq3jrjh5j,UST,57.538575
7544910,cre10jwezt6pet8gfhaayx23m8wzgtxzm2e4xkdf7a,UST,0.651838
7544910,cre10jy3m6dxkh609k28y3nsave8r3z2nwzhpsxkml,UST,97.456899
7544910,cre10jy3m6dxkh609k28y3nsave8r3z2nwzhpsxkml,LUNA,1.714389
7544910,cre10k3dkyxxts6q205lz5kldfxhl8lxagc4r36p68,UST,0.172185
7544910,cre10ka033a6vx803h7hd4mfe3l8ky0txwcqg0nhwd,LUNA,0.239111
7544910,cre10ka033a6vx803h7hd4mfe3l8ky0txwcqg0nhwd,UST,5.779581
7544910,cre10kcmxctat84tups3nkgkf9dw0utwwsvhhgys4n,UST,78.368685
7544910,cre10kdww5vxgtj4leppefl6lxjfmd7tz590vhacj5,UST,89.792277
7544910,cre10ke29ygwr43ffjauvu9457tuwt2tp6rcye4pvm,UST,55.470313
7544910,cre10kettz0j007k5x95xhjfw09a6d94cw3l0vsf3y,UST,165.575484
7544910,cre10kfuu9tetmu75v9mgpqlzq0rpexmk5kj6xdh7z,UST,0.762695
7544910,cre10klglctjvfcm86nryhftdk8drnchywggfkw9mr,LUNA,0.01
7544910,cre10ksuhymchmhsnlns0s3rr945pvs8tv30dt566m,UST,0.919799
7544910,cre10ksuhymchmhsnlns0s3rr945pvs8tv30dt566m,LUNA,2.73234
7544910,cre10kylv0vw3qet9am73an4rgc25v0kwnf4gd9mg0,UST,0.066742
7544910,cre10kynfh86uw9chgdkv99ntj8sgjcng5jv5pfrrr,UST,5.330817
7544910,cre10l0em534cvlvz9aplu2lqle8v26fcs9wmx8txx,LUNA,2.000971
7544910,cre10l0t57ulvay09ezqpku5vsnxxkj2y70ndepxug,UST,11.283921
7544910,cre10lcueka7tzjfcx0xcenq5jq8345vspcr4c9vqv,UST,0.058667
7544910,cre10le30ms6h4zrremzn3dwycf7esx83s3hr82dhf,UST,196.114737
7544910,cre10lhl25cq45h396q2vt2js4dvua5dxz0lgv2rsh,LUNA,0.948913
7544910,cre10ll26ke7l89apd2hme0ravt5r48dgl9yvuwp4t,UST,1.337174
7544910,cre10lm33w2gh40wyuk4ta9mejseepm69q3udt5qgv,UST,273.934648
7544910,cre10lms2qynv6k0pxjw67slafm74nsx6lllfr62lr,LUNA,0.050786
7544910,cre10lms2qynv6k0pxjw67slafm74nsx6lllfr62lr,UST,11.756817
7544910,cre10lpz9nmh3thk2y8au8lyefs55u5t5pjzrg53qv,UST,90.292692
7544910,cre10lq35xw4kmsxvgk5w7hdz4de99cq8s80cw7xf4,UST,13.669583
7544910,cre10lsjtrjwyeq29daqczlumr25k7c0zpu5j0gj8k,UST,737.637883
7544910,cre10lsjtrjwyeq29daqczlumr25k7c0zpu5j0gj8k,LUNA,11.738384
7544910,cre10ltvk98rnud7jj2ec6msd4d52x52su4er3u55q,LUNA,18.972698
7544910,cre10lwh9n5hsxqhhma4nc26k72mghy0lr4dqfku3j,LUNA,0.02916
7544910,cre10lyfass5az8wkw865yn7rcvarve34jgz3ldmud,UST,2.637058
7544910,cre10m0k4a3tudk6mglc9nez5w9yjvgkk9kutz0eq6,LUNA,0.05389
7544910,cre10m4he0exsjjaaju7s7sm5w8ekuj3anr5hhgju6,UST,885.159966
7544910,cre10m5mgyy0nq6qp9uq9luzv6vtxt3k289694sxpk,LUNA,0.226193
7544910,cre10m5mgyy0nq6qp9uq9luzv6vtxt3k289694sxpk,UST,0.065441
7544910,cre10m650xkajakc9h8q5x7qll3hjrjts7wm465kmn,UST,23.190278
7544910,cre10m82wgg9a2j7gm40w30xsqdd6zhvmnugmy3pcc,UST,0.203037
7544910,cre10mdqq0yl5jnvdyt822lp3u8ywfczaeqnyy34vm,UST,0.522283
