height,address,token,amt
7009137,sif15fnaj6thpcvgump8xq0flnuqpwhjyh46rlzjgx,LUNA,39817.6097108461
7009137,sif15j7g66x5y99d9kjs0zvkvejgyhpgfaelq0d7me,LUNA,1274.73710761101
7009137,sif15m02fkk5cr2dw9jh8zqf8a8zfduy43tj4zc7rn,LUNA,12303.1782298973
7009137,sif15m8wt8hlg53qz65c8lrg09h939geppqf8gtvce,LUNA,25016.9754281353
7009137,sif15mmgzuzjmhk4wmvt8553anr0kvma79phcv69yn,LUNA,10039.8987801109
7009137,sif15nf3np9rr7lse96mcd4ay00a7me23dwpnpj65v,LUNA,27240.1651397108
7009137,sif15pmclsa8r9ry0c3lqmmzj9vvsww4hfvk62alht,LUNA,490.534859666692
7009137,sif15qhf8vqz7ghxeqtgjwq6rtg5ktnw7vwuxrjppx,LUNA,45830.3733627724
7009137,sif15seq4vxjfjgx9xhxug0vdwxgyed4cet7snsh80,LUNA,1521.5617108473
7009137,sif15smf3afhmhaln5sccunuqy4v7dsz0fhq42gmmv,LUNA,44049.2434947369
7009137,sif15sxd33p67wyn37zz5yn0jpheeq8kkdnvlnqula,LUNA,140154.874101165
7009137,sif15t6d6dj89aap55a5uzsefqukd2hajspccyma8s,LUNA,239123.7994462
7009137,sif15tak0zj64uq7z8ak22mdppcr60pg5jwchu4e9f,LUNA,4756.59796560624
7009137,sif15tjz5wfayf632s6n94kc0x44vjzau430ahprt6,LUNA,11613.2865066476
7009137,sif15ul4ayz9zsw5vytju2ec8lz2cpsm8prd5nppxa,UST,1655.58235762724
7009137,sif15uw5aglq2t4pw05v3l0fkfp4gt49yty9gqthga,LUNA,29.6094281163895
7009137,sif160pcsd32g0d6m9tw7aqwz5eqm90xegmqhrr03v,LUNA,31625.3161251923
7009137,sif1625u948m344hkn79pu92t720zekpruxdqfkf8z,LUNA,92748.3057089922
7009137,sif1628r4krd0qjamxnf5j2qu40wnvelyx9cv2wppl,LUNA,8273.12381458949
7009137,sif163n9hdq2uhvw80q99mxemdgu9hw8gp4h4v8h04,LUNA,349.757049140314
7009137,sif164syx92349k4n867eumnkpspw70pepxfgg0w3w,LUNA,619.445825289672
7009137,sif166jymkhyuyld6l63clhwrp2fup80rq64cj0ej8,LUNA,48564.6154659218
7009137,sif167gqt2qjjp4uc5c88dyfl2a0zncqnsv8t609w6,LUNA,68470.9461000502
7009137,sif167gqt2qjjp4uc5c88dyfl2a0zncqnsv8t609w6,UST,204.005327943938
7009137,sif169sum6v42ctvrdqgl4q9xz85ykdufpvd95k5se,LUNA,1144.3126693807
7009137,sif16a4wnhe0qmre0qt4qxlwk4puqncjctuqthm0g3,LUNA,5467.21113437857
7009137,sif16ad4zmk2rdqwn3vwmz6kdgwjwvdn6reyxd572k,LUNA,298.68104500419
